57,56
10,0,0,0,0,0,11,0,0,0,0,0,1,1,1,1,0,11,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,10,0,1,1,1,1,0,10,0,0,0,0,0,0,0,10,0,0,0,0,10,
10,0,0,0,0,0,11,11,11,11,11,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,10,0,11,0,11,10,
10,0,0,11,0,0,11,0,0,0,0,0,1,1,1,1,0,0,0,11,0,0,11,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,
10,0,11,0,0,0,0,0,0,0,11,0,1,1,30,1,11,0,0,0,0,0,11,0,0,0,0,11,11,11,11,11,11,11,11,11,11,0,1,1,1,1,0,11,11,11,11,11,11,11,11,11,11,0,0,0,10,
10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,0,1,1,1,1,0,11,11,11,11,11,11,11,11,11,0,0,0,0,10,
10,0,0,0,0,11,0,0,11,0,0,0,1,1,1,1,0,0,11,0,0,0,11,0,11,0,0,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,10,
10,0,0,11,0,0,11,0,0,0,0,11,1,1,1,1,0,0,0,0,0,11,0,0,0,0,0,11,0,0,11,11,0,0,0,11,0,11,0,0,0,0,0,11,11,0,0,11,0,0,11,11,0,0,0,0,10,
10,0,0,0,0,0,0,0,0,0,11,0,1,1,1,1,0,11,0,0,0,11,0,0,11,0,0,11,0,11,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11,0,11,11,0,0,0,0,10,
10,0,11,0,0,0,11,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,11,0,0,0,0,10,
10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,11,0,0,0,0,0,0,0,11,0,0,11,11,0,11,0,0,0,0,0,30,0,0,30,0,0,0,0,11,0,0,11,11,0,0,0,0,10,
10,11,0,0,0,11,0,0,0,11,0,0,1,1,1,1,0,0,0,0,0,11,0,0,11,0,0,11,0,0,11,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11,0,0,0,0,10,
10,0,0,11,0,0,0,0,0,0,0,0,1,1,1,1,0,11,0,0,0,0,0,0,0,11,0,11,0,0,11,11,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,10,
10,0,0,0,0,0,11,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,11,0,0,0,0,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,11,0,0,0,0,10,
10,0,11,0,0,0,0,0,0,11,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,11,0,11,0,11,0,0,0,30,0,0,30,0,0,0,0,11,0,0,11,11,0,0,0,0,10,
10,0,0,0,0,11,0,0,11,0,0,0,1,1,1,1,0,0,11,0,0,11,0,0,11,0,0,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11,0,0,0,0,10,
10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,11,0,0,0,0,0,0,11,0,0,11,11,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,10,
10,0,0,11,0,0,0,0,11,0,0,0,20,1,1,20,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,11,0,0,0,0,10,
10,0,11,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,11,0,11,0,0,0,11,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,10,
10,0,0,0,0,11,0,0,0,11,0,0,21,1,1,21,0,11,0,0,0,0,0,0,0,0,0,11,0,11,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11,0,0,0,0,10,
10,0,11,0,0,0,0,0,11,0,0,0,1,1,1,1,0,0,0,0,11,0,0,0,0,0,0,11,0,0,11,11,0,0,0,11,0,11,0,0,0,0,0,11,0,0,0,11,0,0,11,11,0,0,0,0,10,
10,0,0,0,11,0,0,0,0,0,0,0,22,1,1,20,0,0,0,0,0,0,0,11,0,0,0,11,0,11,11,11,0,11,0,0,0,11,0,11,0,0,11,0,11,0,11,0,0,0,11,11,0,0,0,0,10,
10,0,11,0,11,0,0,11,0,0,0,0,1,1,1,1,0,11,0,0,11,0,0,0,11,0,0,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,10,
10,0,0,11,0,0,0,0,0,11,0,0,1,1,1,1,0,0,11,0,0,0,11,0,0,0,0,11,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,10,
10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,10,
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,
